brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
30768.0,sold,339900.0,5.0,4.0,0.19,705029.0,Saint Paul,Minnesota,55119.0,2718.0,2022-02-16
59799.0,sold,185000.0,1.0,1.0,1.02,1793343.0,Minneapolis,Minnesota,55404.0,680.0,2022-02-16
5362.0,sold,348500.0,3.0,2.0,0.14,1063144.0,Minneapolis,Minnesota,55418.0,1899.0,2022-02-16
18108.0,sold,459900.0,3.0,2.0,0.18,1543618.0,Cottage Grove,Minnesota,55016.0,1954.0,2022-02-16
22611.0,sold,499900.0,4.0,3.0,0.53,1341475.0,Minnetonka,Minnesota,55345.0,2673.0,2022-02-11
53545.0,sold,200000.0,3.0,2.0,0.11,1221770.0,Minneapolis,Minnesota,55407.0,2949.0,2022-02-23
31362.0,sold,309900.0,2.0,2.0,0.03,1298537.0,Minnetonka,Minnesota,55345.0,2384.0,2022-02-23
75611.0,sold,499900.0,4.0,2.0,0.17,1292107.0,Minneapolis,Minnesota,55419.0,2616.0,2022-02-23
79221.0,sold,295000.0,4.0,2.0,0.2,1257340.0,Inver Grove Heights,Minnesota,55077.0,1748.0,2022-02-23
55052.0,sold,184900.0,3.0,2.0,0.02,1445465.0,Brooklyn Park,Minnesota,55443.0,1633.0,2022-02-23
82016.0,sold,629900.0,5.0,3.0,0.12,555433.0,Saint Paul,Minnesota,55105.0,3121.0,2022-02-23
81071.0,sold,289000.0,1.0,2.0,0.59,540832.0,Minneapolis,Minnesota,55404.0,1234.0,2022-02-23
22611.0,sold,379000.0,2.0,2.0,0.21,947236.0,Minneapolis,Minnesota,55416.0,1918.0,2022-02-23
33714.0,sold,275000.0,3.0,2.0,0.11,1649167.0,Saint Paul,Minnesota,55104.0,1848.0,2022-02-23
22611.0,sold,135000.0,2.0,1.0,3.66,338788.0,Minneapolis,Minnesota,55407.0,767.0,2022-02-23
79221.0,sold,255000.0,2.0,2.0,0.04,568650.0,Shoreview,Minnesota,55126.0,1652.0,2022-02-23
56350.0,sold,340000.0,3.0,1.0,0.12,1267004.0,Minneapolis,Minnesota,55407.0,2247.0,2022-02-23
22611.0,sold,435000.0,4.0,3.0,0.31,1110836.0,Brooklyn Park,Minnesota,55443.0,2898.0,2022-02-23
40097.0,sold,194900.0,3.0,3.0,0.05,1184965.0,Saint Paul,Minnesota,55102.0,2508.0,2022-02-23
52964.0,sold,500000.0,4.0,3.0,0.36,473784.0,Minnetonka,Minnesota,55345.0,2634.0,2022-02-23
31349.0,sold,450000.0,4.0,4.0,0.5,1520185.0,Eden Prairie,Minnesota,55346.0,3628.0,2022-02-18
31367.0,sold,400000.0,3.0,3.0,0.33,581843.0,Shorewood,Minnesota,55331.0,2286.0,2022-02-28
22611.0,sold,419000.0,3.0,4.0,0.06,1497408.0,Eden Prairie,Minnesota,55346.0,2867.0,2022-02-28
53545.0,sold,450000.0,4.0,2.0,0.4,1432895.0,Minnetonka,Minnesota,55345.0,1447.0,2022-02-28
56350.0,sold,475000.0,3.0,3.0,0.42,1538187.0,Eden Prairie,Minnesota,55346.0,2572.0,2022-03-04
22611.0,sold,995000.0,4.0,5.0,0.92,1265936.0,Deephaven,Minnesota,55331.0,5870.0,2022-03-15
31850.0,sold,499900.0,4.0,3.0,1.12,1648867.0,Spring Lake Park,Minnesota,55432.0,2446.0,2022-03-15
22611.0,sold,399900.0,3.0,3.0,0.17,1044792.0,Minneapolis,Minnesota,55412.0,2948.0,2022-03-15
55052.0,sold,444100.0,4.0,4.0,0.22,567809.0,Eden Prairie,Minnesota,55346.0,2231.0,2022-03-15
31342.0,sold,1425000.0,4.0,4.0,0.41,1522858.0,Edina,Minnesota,55436.0,5618.0,2022-03-16
79221.0,sold,325000.0,4.0,2.0,0.15,1621577.0,Richfield,Minnesota,55423.0,1423.0,2022-03-16
22611.0,sold,1250000.0,5.0,3.0,0.93,594319.0,Shorewood,Minnesota,55331.0,5859.0,2022-03-16
79221.0,sold,299900.0,3.0,1.0,0.25,1464285.0,New Hope,Minnesota,55428.0,2286.0,2022-03-16
104585.0,sold,249900.0,3.0,2.0,0.11,1276486.0,Minneapolis,Minnesota,55430.0,2186.0,2022-03-16
55052.0,sold,147900.0,2.0,2.0,4.44,1116569.0,Plymouth,Minnesota,55446.0,976.0,2022-03-17
22611.0,sold,492500.0,5.0,4.0,0.36,1818417.0,Cottage Grove,Minnesota,55016.0,3718.0,2022-03-10
98624.0,sold,379990.0,3.0,2.0,0.25,1709570.0,Bloomington,Minnesota,55431.0,2280.0,2022-03-11
33714.0,sold,435000.0,3.0,2.0,0.36,1405190.0,Vadnais Heights,Minnesota,55127.0,1981.0,2022-03-11
31366.0,sold,300000.0,4.0,2.0,0.2,1621824.0,Brooklyn Park,Minnesota,55428.0,2546.0,2022-03-11
79221.0,sold,285000.0,3.0,2.0,0.26,1817943.0,Brooklyn Park,Minnesota,55444.0,1894.0,2022-03-11
79221.0,sold,249900.0,4.0,2.0,0.16,896876.0,New Hope,Minnesota,55427.0,1992.0,2022-03-11
64793.0,sold,355000.0,3.0,2.0,0.21,1305326.0,New Hope,Minnesota,55428.0,2940.0,2022-03-11
31373.0,sold,429900.0,3.0,2.0,0.34,1304908.0,Minnetonka,Minnesota,55345.0,2046.0,2022-03-11
79221.0,sold,125000.0,2.0,2.0,0.14,1380417.0,Saint Paul,Minnesota,55102.0,2630.0,2022-03-21
22611.0,sold,450000.0,4.0,4.0,0.32,1629807.0,Eagan,Minnesota,55123.0,3694.0,2022-03-21
30768.0,sold,384900.0,4.0,2.0,0.3,1031832.0,White Bear Lake,Minnesota,55110.0,2789.0,2022-03-21
22611.0,sold,899900.0,5.0,3.0,0.31,1611583.0,Edina,Minnesota,55435.0,3185.0,2022-03-21
29124.0,sold,126900.0,1.0,1.0,2.4,1252679.0,Saint Louis Park,Minnesota,55416.0,760.0,2022-03-21
31357.0,sold,550000.0,3.0,2.0,0.11,356777.0,Saint Paul,Minnesota,55116.0,2554.0,2022-03-21
75297.0,sold,220000.0,2.0,2.0,0.02,453823.0,Spring Lake Park,Minnesota,55432.0,2183.0,2022-03-21
55052.0,sold,334900.0,4.0,2.0,0.22,712059.0,Saint Paul,Minnesota,55119.0,1900.0,2022-03-21
84534.0,sold,228500.0,2.0,2.0,0.2,810725.0,North Saint Paul,Minnesota,55109.0,1348.0,2022-03-21
106615.0,sold,549999.0,4.0,3.0,0.21,1287825.0,Edina,Minnesota,55424.0,2300.0,2022-03-21
22611.0,sold,299900.0,3.0,2.0,0.25,1489128.0,Brooklyn Park,Minnesota,55443.0,1868.0,2022-03-21
79221.0,sold,299900.0,3.0,2.0,0.21,1561913.0,Inver Grove Heights,Minnesota,55076.0,1984.0,2022-03-21
56338.0,sold,349000.0,3.0,1.0,0.16,1804697.0,Minneapolis,Minnesota,55414.0,1362.0,2022-03-21
52775.0,sold,330000.0,4.0,2.0,0.12,1212174.0,Saint Paul,Minnesota,55107.0,1679.0,2022-03-21
67577.0,sold,319900.0,3.0,2.0,0.09,1475257.0,Minnetonka,Minnesota,55345.0,1656.0,2022-03-21
22611.0,sold,2200000.0,5.0,2.0,1.84,589369.0,Deephaven,Minnesota,55331.0,6790.0,2022-04-01
22611.0,sold,229900.0,3.0,1.0,0.17,1403983.0,Crystal,Minnesota,55429.0,1835.0,2022-03-29
83545.0,sold,229900.0,3.0,2.0,0.11,1261396.0,Minneapolis,Minnesota,55412.0,2200.0,2022-03-29
31355.0,sold,645000.0,4.0,3.0,0.14,930885.0,Minneapolis,Minnesota,55408.0,3364.0,2022-03-30
52964.0,sold,949900.0,6.0,4.0,0.6,1202956.0,Minnetonka,Minnesota,55345.0,5270.0,2022-03-30
79221.0,sold,424900.0,4.0,3.0,0.8,1303481.0,Minnetonka,Minnesota,55343.0,1491.0,2022-03-30
102487.0,sold,549900.0,6.0,4.0,0.15,293095.0,Minneapolis,Minnesota,55413.0,5120.0,2022-03-30
71244.0,sold,475000.0,4.0,3.0,0.5,1444442.0,Minnetonka,Minnesota,55345.0,2288.0,2022-04-04
22611.0,sold,399000.0,3.0,2.0,0.46,1360274.0,Shorewood,Minnesota,55331.0,1773.0,2022-04-13
24986.0,sold,280000.0,4.0,2.0,0.21,1411880.0,Brooklyn Center,Minnesota,55430.0,1810.0,2022-04-29
6030.0,sold,260000.0,3.0,3.0,0.08,868652.0,Woodbury,Minnesota,55125.0,1508.0,2022-04-29
78167.0,sold,310000.0,3.0,2.0,0.18,456084.0,Golden Valley,Minnesota,55427.0,1768.0,2022-04-29
67577.0,sold,229000.0,2.0,2.0,0.01,1641342.0,Savage,Minnesota,55378.0,1364.0,2022-01-18
55052.0,sold,385300.0,5.0,2.0,0.25,298967.0,Savage,Minnesota,55378.0,2128.0,2022-01-18
104447.0,sold,458000.0,4.0,3.0,1.08,315439.0,Savage,Minnesota,55378.0,3332.0,2022-01-18
78167.0,sold,279999.0,3.0,2.0,0.09,1627193.0,Shakopee,Minnesota,55379.0,1849.0,2022-01-18
109393.0,sold,557951.0,3.0,3.0,0.1,518711.0,Lakeville,Minnesota,55044.0,2695.0,2022-01-18
16978.0,sold,297000.0,3.0,3.0,0.03,383634.0,Savage,Minnesota,55378.0,2164.0,2022-01-18
71244.0,sold,217000.0,3.0,2.0,0.03,1389111.0,Savage,Minnesota,55378.0,1540.0,2022-01-18
52777.0,sold,349900.0,4.0,3.0,0.5,1640006.0,Eden Prairie,Minnesota,55346.0,2488.0,2022-01-20
105233.0,sold,299900.0,4.0,2.0,0.26,1506494.0,Fridley,Minnesota,55432.0,1938.0,2022-01-20
22124.0,sold,270000.0,3.0,2.0,0.49,1780152.0,West Saint Paul,Minnesota,55118.0,1874.0,2022-01-20
56350.0,sold,250000.0,1.0,1.0,4.23,1610932.0,Minneapolis,Minnesota,55413.0,810.0,2022-01-20
40546.0,sold,415000.0,5.0,3.0,0.31,318815.0,Burnsville,Minnesota,55337.0,2808.0,2022-01-20
79221.0,sold,599900.0,4.0,3.0,0.45,188883.0,Eden Prairie,Minnesota,55347.0,3772.0,2022-01-20
22611.0,sold,435000.0,4.0,2.0,0.36,375990.0,Burnsville,Minnesota,55306.0,2626.0,2022-01-20
22611.0,sold,499900.0,4.0,3.0,0.31,559803.0,Lakeville,Minnesota,55044.0,2020.0,2022-01-20
52598.0,sold,350000.0,4.0,2.0,0.18,146402.0,Minneapolis,Minnesota,55411.0,3286.0,2022-01-20
107740.0,sold,305000.0,3.0,2.0,0.15,1219756.0,Vadnais Heights,Minnesota,55127.0,2240.0,2022-01-20
31343.0,sold,565000.0,5.0,4.0,0.11,1215407.0,Minneapolis,Minnesota,55409.0,2736.0,2022-01-20
57600.0,sold,514140.0,3.0,2.0,0.19,554900.0,Lakeville,Minnesota,55044.0,2445.0,2022-01-20
55052.0,sold,376000.0,3.0,2.0,0.37,225083.0,Burnsville,Minnesota,55337.0,2251.0,2022-01-20
79221.0,sold,159900.0,1.0,1.0,0.12,1234046.0,Minneapolis,Minnesota,55412.0,1314.0,2022-01-20
52775.0,sold,299900.0,3.0,1.0,0.12,634620.0,Saint Paul,Minnesota,55105.0,2128.0,2022-01-20
83315.0,sold,435000.0,2.0,3.0,7.25,1517793.0,Minneapolis,Minnesota,55401.0,1422.0,2022-01-20
55052.0,sold,364900.0,4.0,2.0,0.31,774680.0,Roseville,Minnesota,55113.0,2492.0,2022-01-20
31357.0,sold,425000.0,4.0,3.0,0.41,1613568.0,Saint Paul,Minnesota,55106.0,3808.0,2022-01-20
80864.0,sold,474900.0,4.0,4.0,0.28,1544151.0,Cottage Grove,Minnesota,55016.0,3414.0,2022-01-20
44963.0,sold,274900.0,2.0,1.0,0.27,1100631.0,Columbia Heights,Minnesota,55421.0,2160.0,2022-01-20
22611.0,sold,550000.0,5.0,3.0,0.51,459447.0,Minnetonka,Minnesota,55345.0,3028.0,2022-01-20
55052.0,sold,195000.0,2.0,1.0,0.14,1300809.0,Minneapolis,Minnesota,55430.0,1664.0,2022-01-20
33714.0,sold,449900.0,5.0,3.0,0.29,500728.0,Lakeville,Minnesota,55044.0,3804.0,2022-01-20
30768.0,sold,349900.0,4.0,2.0,0.12,347203.0,Minneapolis,Minnesota,55418.0,1780.0,2022-01-20
58637.0,sold,265000.0,3.0,2.0,0.17,666260.0,South Saint Paul,Minnesota,55075.0,2710.0,2022-01-20
67577.0,sold,245000.0,3.0,2.0,0.24,1555925.0,Cottage Grove,Minnesota,55016.0,1634.0,2022-01-20
52962.0,sold,190000.0,2.0,1.0,0.03,469464.0,Prior Lake,Minnesota,55372.0,1140.0,2022-01-21
78167.0,sold,220000.0,2.0,2.0,0.04,556460.0,Shakopee,Minnesota,55379.0,1448.0,2022-01-21
31344.0,sold,265000.0,2.0,2.0,0.05,641294.0,Shakopee,Minnesota,55379.0,1460.0,2022-01-21
22611.0,sold,699900.0,4.0,4.0,2.5,73400.0,Lakeville,Minnesota,55044.0,5432.0,2022-01-21
31343.0,sold,460000.0,4.0,3.0,0.31,368454.0,Savage,Minnesota,55378.0,2872.0,2022-01-21
31361.0,sold,289900.0,3.0,3.0,0.04,1592331.0,Savage,Minnesota,55378.0,1767.0,2022-01-21
31350.0,sold,875000.0,4.0,4.0,0.12,1357331.0,Minneapolis,Minnesota,55410.0,3302.0,2022-01-24
52601.0,sold,389900.0,3.0,3.0,0.13,1440699.0,Minneapolis,Minnesota,55419.0,2160.0,2022-01-24
22646.0,sold,699000.0,4.0,3.0,0.21,711401.0,Falcon Heights,Minnesota,55108.0,2949.0,2022-01-24
78167.0,sold,285000.0,3.0,3.0,0.04,52031.0,Bloomington,Minnesota,55437.0,2309.0,2022-01-24
33714.0,sold,409900.0,3.0,3.0,0.06,542155.0,Lakeville,Minnesota,55044.0,1774.0,2022-01-24
31362.0,sold,399000.0,4.0,2.0,0.29,452625.0,Prior Lake,Minnesota,55372.0,2056.0,2022-01-24
22611.0,sold,740000.0,5.0,4.0,0.56,507299.0,Eden Prairie,Minnesota,55347.0,4881.0,2022-01-24
109393.0,sold,669605.0,4.0,3.0,0.22,520728.0,Lakeville,Minnesota,55044.0,3224.0,2022-01-24
31359.0,sold,365000.0,4.0,3.0,0.26,797424.0,Burnsville,Minnesota,55337.0,2496.0,2022-01-25
79068.0,sold,574500.0,5.0,4.0,0.28,1435960.0,Inver Grove Heights,Minnesota,55076.0,2496.0,2022-01-26
31353.0,sold,270000.0,3.0,2.0,0.04,1641595.0,Inver Grove Heights,Minnesota,55076.0,1670.0,2022-01-26
13622.0,sold,359900.0,7.0,3.0,0.11,809931.0,South Saint Paul,Minnesota,55075.0,3380.0,2022-01-26
40381.0,sold,450000.0,5.0,3.0,0.26,95333.0,Bloomington,Minnesota,55437.0,2234.0,2022-01-26
83314.0,sold,339999.0,3.0,2.0,0.2,347665.0,Savage,Minnesota,55378.0,1564.0,2022-01-26
55052.0,sold,405900.0,5.0,2.0,0.3,1680461.0,Burnsville,Minnesota,55337.0,2586.0,2022-01-26
56350.0,sold,839900.0,6.0,6.0,0.36,1691428.0,Eagan,Minnesota,55123.0,4710.0,2022-01-27
22611.0,sold,469900.0,4.0,3.0,0.28,1532070.0,Eagan,Minnesota,55123.0,3415.0,2022-01-27
81665.0,sold,394900.0,3.0,2.0,0.13,952328.0,Minneapolis,Minnesota,55413.0,2135.0,2022-01-27
83314.0,sold,450000.0,4.0,3.0,0.25,60744.0,Bloomington,Minnesota,55438.0,2655.0,2022-01-27
32383.0,sold,324000.0,2.0,2.0,0.11,929909.0,Minneapolis,Minnesota,55418.0,1395.0,2022-01-27
31373.0,sold,464900.0,5.0,3.0,0.16,903154.0,Minneapolis,Minnesota,55406.0,3119.0,2022-01-27
64935.0,sold,599000.0,4.0,3.0,0.14,479661.0,Saint Paul,Minnesota,55104.0,3069.0,2022-01-27
71244.0,sold,405000.0,3.0,4.0,0.24,409084.0,Apple Valley,Minnesota,55124.0,2624.0,2022-01-27
79221.0,sold,314900.0,5.0,2.0,0.16,830951.0,Minneapolis,Minnesota,55418.0,1640.0,2022-01-27
31342.0,sold,835000.0,3.0,4.0,0.44,1392894.0,Minnetonka,Minnesota,55305.0,3744.0,2022-01-27
2.0,sold,319900.0,3.0,2.0,0.37,1718137.0,Bloomington,Minnesota,55425.0,2352.0,2022-01-27
78167.0,sold,525000.0,3.0,3.0,0.31,1633658.0,Eden Prairie,Minnesota,55346.0,3646.0,2022-01-27
13622.0,sold,499000.0,3.0,3.0,0.17,176373.0,Bloomington,Minnesota,55437.0,3215.0,2022-01-27
22611.0,sold,289900.0,3.0,2.0,0.22,371896.0,Burnsville,Minnesota,55306.0,1380.0,2022-01-27
31342.0,sold,250000.0,2.0,3.0,0.03,457626.0,Shakopee,Minnesota,55379.0,1512.0,2022-01-27
22611.0,sold,399900.0,3.0,3.0,0.45,320576.0,Savage,Minnesota,55378.0,2535.0,2022-01-28
71244.0,sold,393000.0,4.0,2.0,0.34,424788.0,Burnsville,Minnesota,55306.0,2015.0,2022-01-28
80432.0,sold,777590.0,5.0,5.0,0.2,621997.0,Lakeville,Minnesota,55044.0,4605.0,2022-01-28
52952.0,sold,345000.0,3.0,2.0,0.25,1419426.0,Savage,Minnesota,55378.0,1512.0,2022-01-28
55118.0,sold,399900.0,4.0,2.0,0.2,573887.0,Shakopee,Minnesota,55379.0,2329.0,2022-01-28
79221.0,sold,279900.0,4.0,3.0,0.04,475577.0,Shakopee,Minnesota,55379.0,2339.0,2022-01-28
37058.0,sold,549500.0,8.0,4.0,0.14,1674231.0,Minneapolis,Minnesota,55413.0,3438.0,2022-01-21
74484.0,sold,375000.0,4.0,2.0,0.23,27023.0,Roseville,Minnesota,55113.0,2614.0,2022-01-21
31353.0,sold,425000.0,4.0,3.0,0.29,1419926.0,Savage,Minnesota,55378.0,2294.0,2022-01-21
71244.0,sold,244000.0,3.0,2.0,0.1,324105.0,Saint Paul,Minnesota,55106.0,1820.0,2022-01-21
78167.0,sold,480000.0,3.0,4.0,0.64,1083543.0,Eagan,Minnesota,55123.0,3630.0,2022-01-21
91194.0,sold,260000.0,3.0,2.0,0.13,1187754.0,Saint Paul,Minnesota,55107.0,1451.0,2022-01-21
23592.0,sold,1799500.0,4.0,4.0,0.64,467903.0,Minnetonka,Minnesota,55391.0,5261.0,2022-01-21
22611.0,sold,389900.0,4.0,2.0,0.19,1493292.0,Richfield,Minnesota,55423.0,2259.0,2022-01-21
79221.0,sold,400000.0,9.0,3.0,0.19,208228.0,Maplewood,Minnesota,55109.0,2928.0,2022-01-21
55052.0,sold,309900.0,4.0,3.0,0.22,1065191.0,New Hope,Minnesota,55427.0,2516.0,2022-01-21
52961.0,sold,365000.0,4.0,2.0,0.22,841219.0,North Saint Paul,Minnesota,55109.0,2604.0,2022-01-21
55052.0,sold,460900.0,2.0,3.0,0.12,1372637.0,Minneapolis,Minnesota,55419.0,2241.0,2022-01-21
71244.0,sold,602000.0,4.0,3.0,0.42,544718.0,Lakeville,Minnesota,55044.0,4720.0,2022-01-21
13622.0,sold,514900.0,5.0,4.0,0.29,882666.0,Prior Lake,Minnesota,55372.0,3365.0,2022-01-21
22611.0,sold,975000.0,5.0,5.0,0.27,1825037.0,Eden Prairie,Minnesota,55347.0,4968.0,2022-01-31
13269.0,sold,372335.0,3.0,3.0,0.06,1582865.0,Lakeville,Minnesota,55044.0,2084.0,2022-02-01
55052.0,sold,264900.0,3.0,1.0,0.23,65889.0,Shakopee,Minnesota,55379.0,1729.0,2022-02-01
31349.0,sold,430000.0,3.0,3.0,0.26,1422523.0,Savage,Minnesota,55378.0,2286.0,2022-02-01
22611.0,sold,349900.0,3.0,4.0,0.04,1800104.0,Eden Prairie,Minnesota,55347.0,2308.0,2022-02-07
55052.0,sold,427500.0,3.0,3.0,0.29,1675750.0,Bloomington,Minnesota,55438.0,2928.0,2022-02-10
31374.0,sold,160000.0,2.0,1.0,0.11,43400.0,Saint Paul,Minnesota,55104.0,1920.0,2022-02-10
33714.0,sold,412500.0,3.0,2.0,0.22,1562453.0,Cottage Grove,Minnesota,55016.0,2056.0,2022-02-10
31354.0,sold,399900.0,4.0,2.0,0.24,109917.0,Bloomington,Minnesota,55431.0,2080.0,2022-02-11
32383.0,sold,575000.0,2.0,3.0,0.15,1765814.0,Eden Prairie,Minnesota,55347.0,4168.0,2022-02-11
55052.0,sold,245200.0,3.0,2.0,0.04,375493.0,Apple Valley,Minnesota,55124.0,1720.0,2022-02-11
43182.0,sold,389900.0,5.0,3.0,0.23,1402630.0,Prior Lake,Minnesota,55372.0,2018.0,2022-02-11
55052.0,sold,424900.0,4.0,4.0,0.09,423075.0,Eden Prairie,Minnesota,55347.0,2882.0,2022-02-15
55052.0,sold,259900.0,3.0,2.0,0.15,1561642.0,Saint Paul,Minnesota,55106.0,1418.0,2022-02-15
31344.0,sold,295000.0,2.0,2.0,0.12,1128593.0,Minneapolis,Minnesota,55406.0,1539.0,2022-02-15
55052.0,sold,406900.0,4.0,2.0,0.35,363301.0,Savage,Minnesota,55378.0,2224.0,2022-02-15
31354.0,sold,500000.0,5.0,2.0,0.09,858156.0,Minneapolis,Minnesota,55408.0,3100.0,2022-02-15
71244.0,sold,306000.0,3.0,2.0,0.32,1056763.0,Brooklyn Center,Minnesota,55429.0,2029.0,2022-02-15
31350.0,sold,525000.0,4.0,3.0,0.23,1570249.0,Golden Valley,Minnesota,55426.0,2962.0,2022-02-15
31342.0,sold,819399.0,2.0,2.0,0.3,543191.0,Eden Prairie,Minnesota,55347.0,2093.0,2022-02-10
28350.0,sold,585000.0,6.0,4.0,0.33,1811950.0,Eden Prairie,Minnesota,55347.0,3182.0,2022-02-18
31353.0,sold,400000.0,5.0,2.0,0.25,503373.0,Lakeville,Minnesota,55024.0,2564.0,2022-02-21
52598.0,sold,245000.0,3.0,1.0,0.19,873014.0,Saint Louis Park,Minnesota,55426.0,2127.0,2022-02-21
73483.0,sold,205000.0,2.0,1.0,0.12,648368.0,Saint Paul,Minnesota,55119.0,1808.0,2022-02-21
22611.0,sold,70000.0,2.0,1.0,0.14,1129266.0,Minneapolis,Minnesota,55412.0,1160.0,2022-02-21
52952.0,sold,425000.0,3.0,2.0,0.29,1747314.0,Apple Valley,Minnesota,55124.0,2060.0,2022-02-23
57600.0,sold,499830.0,4.0,3.0,0.2,543736.0,Lakeville,Minnesota,55044.0,2945.0,2022-02-23
79221.0,sold,350000.0,4.0,2.0,0.2,363738.0,Apple Valley,Minnesota,55124.0,1614.0,2022-02-23
80045.0,sold,569900.0,4.0,3.0,0.09,534718.0,Lakeville,Minnesota,55044.0,3134.0,2022-02-23
84865.0,sold,395000.0,3.0,4.0,0.06,422496.0,Eden Prairie,Minnesota,55347.0,2784.0,2022-02-23
78167.0,sold,275000.0,3.0,3.0,0.05,451513.0,Shakopee,Minnesota,55379.0,1584.0,2022-02-24
30768.0,sold,870000.0,3.0,3.0,2.74,1282125.0,Prior Lake,Minnesota,55372.0,3542.0,2022-02-25
22611.0,sold,549900.0,4.0,2.0,0.12,1275229.0,Minneapolis,Minnesota,55419.0,3480.0,2022-03-01
71244.0,sold,250000.0,2.0,2.0,0.02,1505326.0,Shakopee,Minnesota,55379.0,1540.0,2022-03-02
71244.0,sold,250000.0,2.0,2.0,0.02,234081.0,Shakopee,Minnesota,55379.0,1328.0,2022-03-02
79221.0,sold,365000.0,3.0,2.0,0.36,1652336.0,Apple Valley,Minnesota,55124.0,1701.0,2022-03-10
78167.0,sold,219900.0,2.0,2.0,0.02,184681.0,Shakopee,Minnesota,55379.0,1086.0,2022-03-10
4790.0,sold,199900.0,3.0,2.0,0.19,1341921.0,Shakopee,Minnesota,55379.0,1378.0,2022-03-14
26854.0,sold,249900.0,2.0,1.0,0.1,999946.0,Shakopee,Minnesota,55379.0,1460.0,2022-03-14
53177.0,sold,282900.0,3.0,2.0,0.24,1635389.0,Saint Paul Park,Minnesota,55071.0,1853.0,2022-03-14
79221.0,sold,349900.0,3.0,3.0,0.04,111935.0,Rosemount,Minnesota,55068.0,1777.0,2022-03-14
31354.0,sold,315000.0,4.0,2.0,0.27,1706436.0,Apple Valley,Minnesota,55124.0,1714.0,2022-03-14
13622.0,sold,299900.0,3.0,3.0,0.08,1236544.0,Prior Lake,Minnesota,55372.0,2144.0,2022-03-14
78470.0,sold,279900.0,3.0,2.0,0.27,56714.0,Shakopee,Minnesota,55379.0,1936.0,2022-03-15
31333.0,sold,239900.0,2.0,2.0,0.02,1608144.0,Shakopee,Minnesota,55379.0,684.0,2022-03-18
79221.0,sold,600000.0,5.0,4.0,0.41,414490.0,Savage,Minnesota,55378.0,6691.0,2022-03-18
22646.0,sold,879900.0,3.0,4.0,0.71,1344566.0,Minneapolis,Minnesota,55404.0,2476.0,2022-03-18
13622.0,sold,649900.0,5.0,3.0,5.3,1800060.0,Inver Grove Heights,Minnesota,55077.0,3928.0,2022-03-18
79221.0,sold,398000.0,4.0,2.0,0.24,954548.0,Little Canada,Minnesota,55117.0,1875.0,2022-03-18
22611.0,sold,2595000.0,5.0,5.0,0.46,1287667.0,Edina,Minnesota,55424.0,5353.0,2022-03-18
56350.0,sold,1625000.0,5.0,5.0,0.22,1193266.0,Minneapolis,Minnesota,55403.0,4922.0,2022-03-18
55052.0,sold,475000.0,4.0,4.0,0.55,1706639.0,Inver Grove Heights,Minnesota,55076.0,2292.0,2022-03-18
22611.0,sold,259000.0,2.0,2.0,0.02,1652838.0,Saint Paul,Minnesota,55101.0,989.0,2022-03-18
22611.0,sold,849900.0,5.0,5.0,0.34,1787666.0,Eden Prairie,Minnesota,55347.0,5276.0,2022-03-18
22611.0,sold,645000.0,5.0,4.0,0.37,1445805.0,Apple Valley,Minnesota,55124.0,5405.0,2022-03-18
77389.0,sold,775000.0,5.0,4.0,0.33,1819499.0,Eden Prairie,Minnesota,55347.0,5069.0,2022-03-21
13622.0,sold,270000.0,4.0,1.0,0.23,1348889.0,Brooklyn Center,Minnesota,55430.0,1600.0,2022-03-08
34653.0,sold,148250.0,3.0,3.0,0.12,1079603.0,Minneapolis,Minnesota,55412.0,2275.0,2022-03-08
79221.0,sold,249900.0,3.0,2.0,0.16,702095.0,Minneapolis,Minnesota,55411.0,1456.0,2022-03-08
22611.0,sold,589900.0,5.0,4.0,0.34,479943.0,Eden Prairie,Minnesota,55347.0,3854.0,2022-03-08
15879.0,sold,104900.0,1.0,1.0,1.17,1220866.0,Minneapolis,Minnesota,55415.0,650.0,2022-03-08
13622.0,sold,329900.0,3.0,2.0,0.11,852347.0,Saint Louis Park,Minnesota,55416.0,1175.0,2022-03-08
71470.0,sold,379900.0,4.0,2.0,0.28,1811362.0,Shakopee,Minnesota,55379.0,2336.0,2022-03-25
79221.0,sold,234900.0,2.0,2.0,0.04,1616025.0,Eden Prairie,Minnesota,55346.0,1429.0,2022-03-25
26854.0,sold,375000.0,2.0,3.0,0.06,1233405.0,Shakopee,Minnesota,55379.0,3054.0,2022-03-28
30768.0,sold,235000.0,2.0,2.0,0.04,1536275.0,Shakopee,Minnesota,55379.0,1408.0,2022-03-29
79221.0,sold,269500.0,2.0,2.0,0.02,51868.0,Shakopee,Minnesota,55379.0,1438.0,2022-03-18
79221.0,sold,1999900.0,4.0,5.0,7.32,1816494.0,Inver Grove Heights,Minnesota,55077.0,6126.0,2022-04-01
79221.0,sold,650000.0,5.0,5.0,0.28,1562405.0,Woodbury,Minnesota,55125.0,4348.0,2022-04-01
29124.0,sold,549900.0,2.0,2.0,1.14,1315302.0,Minneapolis,Minnesota,55404.0,1759.0,2022-04-01
79221.0,sold,564900.0,4.0,4.0,0.39,510720.0,Lakeville,Minnesota,55044.0,3256.0,2022-04-01
30768.0,sold,525000.0,5.0,4.0,0.3,1277002.0,Eagan,Minnesota,55122.0,3835.0,2022-04-01
